"srch_num","srch_nme","srch_tag","srch_cat","srch_des","srch_str","srch_sts","_key"
"GMC-199","splunk_cities_geo_sh_csv_lookup_report",geo,Miscellaneous,"GMC City Database CSV Lookup Report","| inputlookup splunk_cities_geo_sh_csv_lookup 
| fields country region city region_code country_iso2 country_iso3 subregion latitude longitude 
| append 
    [| makeresults 
    | fields - _time 
    | eval country=""United States"" , region=""New York"" , city=""Stormville"", region_code=""NY"", country_iso2=""US"", country_iso3=""USA"", subregion=""Northern America"", latitude=""41.5704"", longitude=""-73.7454"" 
    | fields country region city region_code country_iso2 country_iso3 subregion latitude longitude ] 
| fillnull value=""Undefined"" region 
| stats Last(*) As * by country region cities
| eval region=if(region=""Undefined"", null(), region) 
| sort 0 country region city 
| table country region city region_code country_iso2 country_iso3 subregion latitude longitude 
| `gmc_comment(""| outputlookup splunk_cities_geo_sh_csv_lookup createinapp=true create_empty=true override_if_empty=false | stats count"")`",0,5ff21b77edc6575d273a0b91
"GMC-208","splunk_rest_buckets_by_index",rest,"Indexer_Cluster","","| rest /services/cluster/master/indexes `setup_cluster_master_rest` 
| stats last(splunk_server) as host max(index_size) as index_size max(num_buckets) as num_buckets max(total_excess_bucket_copies) as total_excess_bucket_copies max(total_excess_searchable_copies) as total_excess_searchable_copies by title 
| rename title as index_name 
| eval _time=now() 
| fields _time host index_name index_size num_buckets total_excess_bucket_copies total_excess_searchable_copies ",0,5ff21b77edc6575d273a0b92
"GMC-209","splunk_rest_buckets_by_peer",rest,"Indexer_Cluster","","| rest /services/cluster/master/peers `setup_cluster_master_rest` 
| fields label bucket_count_by_index* 
| untable label indexname bucketcount 
| rename label as host 
| rex mode=sed field=indexname ""s/bucket_count_by_index\.//"" 
| eval _time=now() 
| fields _time host indexname bucketcount 
| rename indexname AS index_name, bucketcount AS num_buckets ",0,5ff21b77edc6575d273a0b93
"GMC-210","splunk_rest_cluster_status",rest,"Indexer_Cluster","","| rest /services/cluster/master/generation/master `setup_cluster_master_rest` 
| fields num_buckets was_forced 
| appendcols 
    [| rest /services/cluster/master/health `setup_cluster_master_rest` 
    | fields all_data_is_searchable all_peers_are_up cm_version_is_compatible no_fixup_tasks_in_progress pre_flight_check replication_factor_met search_factor_met site_replication_factor_met site_search_factor_met] 
| appendcols 
    [| rest /services/cluster/master/status `setup_cluster_master_rest` 
    | fields splunk_server service_ready_flag searchable_rolling rolling_restart_or_upgrade rolling_restart_flag restart_progress.* maintenance_mode] 
| appendcols 
    [| rest /services/cluster/master/info `setup_cluster_master_rest` 
    | fields active_bundle.checksum, active_bundle.timestamp apply_bundle_status.status reload_bundle_issued last_validated_bundle.checksum last_validated_bundle.is_valid_bundle last_validated_bundle.timestamp latest_bundle.checksum latest_bundle.timestamp previous_active_bundle.checksum previous_active_bundle.timestamp] 
| eval _time=now() 
| eval host=splunk_server 
| rename active_bundle.checksum as active_bundle, last_validated_bundle.checksum as last_validated_bundle, latest_bundle.checksum as latest_bundle, num_buckets as total_buckets, previous_active_bundle.checksum as previous_active_bundle 
| fields _time host all_data_is_searchable,all_peers_are_up no_fixup_tasks_in_progress pre_flight_check cm_version_is_compatible search_factor_met, replication_factor_met site_search_factor_met site_replication_factor_met service_ready_flag searchable_rolling rolling_restart_or_upgrade rolling_restart_flag reload_bundle_issued restart_progress.* maintenance_mode active_bundle, active_bundle.timestamp apply_bundle_status.status last_validated_bundle last_validated_bundle.is_valid_bundle last_validated_bundle.timestamp latest_bundle latest_bundle.timestamp previous_active_bundle previous_active_bundle.timestamp was_forced total_buckets ",0,5ff21b77edc6575d273a0b94
"GMC-211","splunk_rest_index_status",rest,"Indexer_Cluster","","| rest /services/cluster/master/indexes `setup_cluster_master_rest` 
| fields title, is_searchable, replicated_copies_tracker*, searchable_copies_tracker*, num_buckets, index_size splunk_server 
| rename replicated_copies_tracker.*.* as rp**, searchable_copies_tracker.*.* as sb** 
| eval is_searchable = if((is_searchable == 1) or (is_searchable == ""1""), ""Yes"", ""No"") 
| eval index_size_gb = round(index_size / 1024 / 1024 / 1024, 0) 
| eval host=splunk_server 
| rename title AS index_name 
| eval _time=now() 
| fields _time host index_name is_searchable num_buckets index_size_gb rp* sb* ",0,5ff21b77edc6575d273a0b95
"GMC-215","splunk_rest_kvstore_status",rest,Lookups,"","| rest /services/kvstore/status `setup_search_head_rest` 
| fields splunk_server current.disabled, current.port, current.replicationStatus , current.status, current.backupRestoreStatus 
| eval _time=now() 
| eval host=splunk_server 
| rename current.disabled as disabled,current.port as port, current.replicationStatus as replicationStatus , current.status as status, current.backupRestoreStatus as backupRestoreStatus 
| fields _time host backupRestoreStatus disabled port replicationStatus status",0,5ff21b77edc6575d273a0b96
"GMC-216","splunk_rest_peer_status",rest,"Indexer_Cluster","","| rest /services/cluster/master/peers `setup_cluster_master_rest` 
| eval _time=now() 
| rename label as host, active_bundle_id as active_bundle, latest_bundle_id as latest_bundle 
| fields _time host active_bundle last_validated_bundle latest_bundle apply_bundle_status.invalid_bundle.bundle_validation_errors apply_bundle_status.invalid_bundle.invalid_bundle_id apply_bundle_status.reasons_for_restart apply_bundle_status.restart_required_for_apply_bundle apply_bundle_status.status bucket_count heartbeat_started indexing_disk_space is_valid_bundle last_heartbeat pending_job_count primary_count primary_count_remote restart_required_for_applying_dry_run_bundle search_state_counter.Searchable search_state_counter.SearchablePendingMask status status_counter.Complete status_counter.StreamingSource status_counter.StreamingTarget summary_replication_count ",0,5ff21b77edc6575d273a0b97
"GMC-217","splunk_rest_roles",rest,Identities,"","| rest /services/authorization/roles `setup_search_head_rest` 
| rename title as splunk_role, splunk_server as host 
| fields host splunk_role capabilities cumulativeRTSrchJobsQuota cumulativeSrchJobsQuota defaultapp deleteIndexesAllowed grantable_roles imported_capabilities imported_roles imported_rtSrchJobsQuota imported_srchDiskQuota imported_srchFilter imported_srchIndexesAllowed imported_srchIndexesDefault imported_srchJobsQuota imported_srchTimeWin rtSrchJobsQuota srchDiskQuota srchFilter srchIndexesAllowed srchIndexesDefault srchJobsQuota srchTimeWin 
| append 
    [| rest /services/authorization/roles `setup_cluster_master_rest` 
    | rename title as splunk_role, splunk_server as host 
    | fields host splunk_role capabilities cumulativeRTSrchJobsQuota cumulativeSrchJobsQuota defaultapp deleteIndexesAllowed grantable_roles imported_capabilities imported_roles imported_rtSrchJobsQuota imported_srchDiskQuota imported_srchFilter imported_srchIndexesAllowed imported_srchIndexesDefault imported_srchJobsQuota imported_srchTimeWin rtSrchJobsQuota srchDiskQuota srchFilter srchIndexesAllowed srchIndexesDefault srchJobsQuota srchTimeWin] 
| append 
    [| rest /services/authorization/roles `setup_idm_rest` 
    | rename title as splunk_role, splunk_server as host 
    | fields host splunk_role capabilities cumulativeRTSrchJobsQuota cumulativeSrchJobsQuota defaultapp deleteIndexesAllowed grantable_roles imported_capabilities imported_roles imported_rtSrchJobsQuota imported_srchDiskQuota imported_srchFilter imported_srchIndexesAllowed imported_srchIndexesDefault imported_srchJobsQuota imported_srchTimeWin rtSrchJobsQuota srchDiskQuota srchFilter srchIndexesAllowed srchIndexesDefault srchJobsQuota srchTimeWin] 
| eval capabilities=mvjoin(capabilities,"","")
    , imported_capabilities=mvjoin(imported_capabilities,"","")
    , deleteIndexesAllowed=mvjoin(deleteIndexesAllowed,"","")
    , grantable_roles=mvjoin(grantable_roles,"","")
    , imported_roles=mvjoin(imported_roles,"","")
    , imported_srchFilter=mvjoin(imported_srchFilter,"","")
    , imported_srchIndexesAllowed=mvjoin(imported_srchIndexesAllowed,"","")
    , imported_srchIndexesDefault=mvjoin(imported_srchIndexesDefault,"","")
    , srchFilter=mvjoin(srchFilter,"","")
    , srchIndexesAllowed=mvjoin(srchIndexesAllowed,"","")
    , srchIndexesDefault=mvjoin(srchIndexesDefault,"","") 
| nomv capabilities 
| nomv imported_capabilities 
| nomv deleteIndexesAllowed 
| nomv grantable_roles 
| nomv imported_roles 
| nomv imported_srchFilter 
| nomv imported_srchIndexesAllowed 
| nomv imported_srchIndexesDefault 
| nomv srchFilter 
| nomv srchIndexesAllowed 
| nomv srchIndexesDefault 
| eval _time=now() 
| fields _time host splunk_role *",0,5ff21b77edc6575d273a0b98
"GMC-218","splunk_rest_saved_searches_sh_drift_monitoring",drifted,Miscellaneous,"","source=splunk_rest_saved_searches_sh_summary_tracker
| table shcluster_label app savedsearch_name disabled is_scheduled cron_schedule auto_summarize dispatch_earliest_time dispatch_latest_time schedule_priority max_concurrent schedule_window allow_skew realtime_schedule 
| rename disabled As disabled_old is_scheduled As is_scheduled_old cron_schedule As cron_schedule_old auto_summarize As auto_summarize_old dispatch_earliest_time As dispatch_earliest_time_old dispatch_latest_time As dispatch_latest_time_old schedule_priority As schedule_priority_old max_concurrent As max_concurrent_old schedule_window As schedule_window_old allow_skew As allow_skew_old realtime_schedule As realtime_schedule_old 
| lookup splunk_rest_saved_searches_sh_kv_store_lookup shcluster_label app savedsearch_name OUTPUT is_scheduled As is_scheduled_new disabled As disabled_new cron_schedule As cron_schedule_new auto_summarize As auto_summarize_new dispatch_earliest_time As dispatch_earliest_time_new dispatch_latest_time As dispatch_latest_time_new schedule_priority As schedule_priority_new max_concurrent As max_concurrent_new schedule_window As schedule_window_new allow_skew As allow_skew_new realtime_schedule As realtime_schedule_new 
| where is_scheduled_old!=is_scheduled_new OR disabled_old!=disabled_new OR cron_schedule_old!=cron_schedule_new OR auto_summarize_old!=auto_summarize_new OR dispatch_earliest_time_old!=dispatch_earliest_time_new OR dispatch_latest_time_old!=dispatch_latest_time_new OR schedule_priority_old!=schedule_priority_new OR max_concurrent_old!=max_concurrent_new OR schedule_window_old!=schedule_window_new OR allow_skew_old!=allow_skew_new OR realtime_schedule_old!=realtime_schedule_new 
| join savedsearch_name 
    [ search index=_internal sourcetype=splunkd_ui_access method=POST uri=""*/saved/searches*"" NOT file IN (acl, dispatch, searches) earliest=-24h@h latest=now 
    | fields _time clientip file host status user user uri 
    | rex field=uri ""\N+servicesNS/[^/]+/(?<app>[^/]+)/[^/]+/[^/]+/(?<savedsearch_name>\N+)$"" 
    | rex field=savedsearch_name mode=sed ""s/%20/ /g"" 
    | fields savedsearch_name user ] 
| table shcluster_label app savedsearch_name user is_scheduled_old is_scheduled_new disabled_old disabled_new cron_schedule_old cron_schedule_new auto_summarize_old auto_summarize_new dispatch_earliest_time_old dispatch_earliest_time_new dispatch_latest_time_old dispatch_latest_time_new schedule_priority_old schedule_priority_new max_concurrent_old max_concurrent_new schedule_window_old schedule_window_new allow_skew_old allow_skew_new realtime_schedule_old realtime_schedule_new",0,5ff21b77edc6575d273a0b99
"GMC-219","splunk_rest_shcluster_status",rest,"Search_Head_Cluster","","| rest /services/shcluster/captain/info `setup_search_head_rest` 
| fields splunk_server elected_captain label maintenance_mode initialized_flag min_peers_joined_flag rolling_restart_flag 
| rename splunk_server as host, label as current_captain 
| append 
    [| rest /services/shcluster/captain/members `setup_search_head_rest` 
    | fields advertise_restart_required is_captain label last_heartbeat no_artifact_replications pending_job_count preferred_captain replication_count status title 
    | rename label as host, title as guid] 
| stats values(elected_captain) as elected_captain values(current_captain) as current_captain values(maintenance_mode) as maintenance_mode values(initialized_flag) as initialized_flag values(min_peers_joined_flag) as min_peers_joined_flag values(rolling_restart_flag) as rolling_restart_flag values(advertise_restart_required) as advertise_restart_required values(guid) as guid values(is_captain) as is_captain values(last_heartbeat) as last_heartbeat values(no_artifact_replications) as no_artifact_replications values(pending_job_count) as pending_job_count values(preferred_captain) as preferred_captain values(replication_count) as replication_count values(status) as status by host 
| eval _time=now() 
| fields _time host *",0,5ff21b77edc6575d273a0b9a
"GMC-220","splunk_rest_users",rest,Identities,"","| rest /services/authentication/users `setup_cluster_master_rest` 
| fields splunk_server title roles type realname locked-out last_successful_login email tz 
| append 
    [| rest /services/authentication/users `setup_cluster_master_rest` 
    | fields splunk_server title roles type realname locked-out last_successful_login email tz] 
| append 
    [| rest /services/authentication/users `setup_idm_rest`
    | fields splunk_server title roles type realname locked-out last_successful_login email tz] 
| eval _time=now() 
| rename splunk_server as host, title as splunk_user 
| eval roles=mvjoin(roles,"","") 
| nomv roles 
| fields _time host *",0,5ff21b77edc6575d273a0b9b
"GMC-221","splunk_saved_searches_drift_alert",rest,Miscellaneous,"Monitor for changes made to any or specific (configurable) Saved Searches changes in the environment and send an automated Alert via GMC.","index=_internal sourcetype=splunkd_ui_access method=POST uri=""*/saved/searches*"" NOT file IN (acl, dispatch, searches) 
| fields - useragent 
| fields _time clientip file host status user user uri 
| rex field=uri ""\N+servicesNS/[^/]+/(?<app>[^/]+)/[^/]+/[^/]+/(?<savedsearch_name>\N+)$"" 
| search savedsearch_name IN (""*"") | `get_shcluster_label(host)` 
| `get_saved_searches_info(shcluster_label,app,savedsearch_name)` 
| fields _time shcluster_label clientip file host app status user uri savedsearch_search cron_schedule is_scheduled schedule_priority schedule_window action_email_to allow_skew auto_summarize realtime_schedule savedsearch_type savedsearch_name dispatch_earliest_time dispatch_latest_time action_email updated 
| rename 
    disabled AS old_disabled
    updated as old_updated
    cron_schedule as old_cron_schedule 
    is_scheduled as old_is_scheduled 
    dispatch_earliest_time as old_dispatch_earliest_time
    dispatch_latest_time as old_dispatch_latest_time 
    action_email as old_action_email 
    action_email_to as old_action_email_to
    schedule_priority as old_schedule_priority 
    schedule_window as old_schedule_window
    action_email_to as old_action_email_to
    allow_skew as old_allow_skew
    auto_summarize as old_auto_summarize
    realtime_schedule as old_realtime_schedule 
    savedsearch_search as old_savedsearch_search 
    savedsearch_type as old_savedsearch_type 
| fields shcluster_label app savedsearch_name old_* _time clientip file host status user uri 
| join shcluster_label app savedsearch_name 
    [| rest /servicesNS/-/-/saved/searches splunk_server_group=dmc_group_search_head timeout=0 
    | eval savedsearch_type=if((NOT 'action'==""*"" AND NOT alert.track==""*"" AND NOT alert_condition==""*"" AND 'alert_type'==""always""),""report"",""alert"") 
    | rename eai:acl.app AS app, splunk_server AS Splunk_Instance, title AS savedsearch_name, alert.severity AS alert_severity, alert.track AS alert_track, dispatch.earliest_time AS dispatch_earliest_time, dispatch.latest_time AS dispatch_latest_time , eai:acl.sharing as sharing , eai:acl.removable as removable action.email.to AS action_email_to 
    | rename action.email AS action_email action.logevent AS action_logevent action.logevent.param.event AS action_logevent_param_event action.lookup AS action_lookup action.lookup.append AS action_lookup_append action.lookup.filename AS action_lookup_filename action.output_message AS action_output_message action.output_message.param.msgid AS action_output_message_param_msgid action.output_message.param.name AS action_output_message_param_name action.populate_lookup AS action_populate_lookup action.script AS action_script action.script.filename AS action_script_filename action.summary_index AS action_summary_index auto_summarize.cron_schedule AS auto_summarize_cron_schedule auto_summarize.max_concurrent AS auto_summarize_max_concurrent dispatch.ttl AS dispatch_ttl auto_summarize.dispatch.earliest_time AS auto_summarize_dispatch_earliest_time auto_summarize.dispatch.latest_time AS auto_summarize_dispatch_latest_time action.correlationsearch.enabled AS action_correlationsearch_enabled action.correlationsearch.label AS action_correlationsearch_label action.correlationsearch.related_searches AS action_correlationsearch_related_searches 
    | `strptime_format(updated)` 
    | `get_shcluster_label(Splunk_Instance)` 
    | fields shcluster_label app savedsearch_name updated disabled is_scheduled cron_schedule auto_summarize dispatch_earliest_time dispatch_latest_time schedule_priority schedule_window allow_skew realtime_schedule action_email_to search action_email savedsearch_type 
    | stats 
        last(*) AS * 
        BY shcluster_label app savedsearch_name 
    | rename 
        cron_schedule as new_cron_schedule 
        is_scheduled as new_is_scheduled
        dispatch_earliest_time as new_dispatch_earliest_time 
        dispatch_latest_time as new_dispatch_latest_time 
        action_email as new_action_email 
        action_email_to as new_action_email_to
        schedule_priority as new_schedule_priority
        schedule_window as new_schedule_window 
        allow_skew as new_allow_skew
        auto_summarize as new_auto_summarize 
        realtime_schedule as new_realtime_schedule 
        search as new_savedsearch_search
        savedsearch_type as new_savedsearch_type 
        updated AS new_updated
        disabled as new_disabled 
    | fields shcluster_label app savedsearch_name new_*] 
| stats values(*) as * latest(_time) as _time by shcluster_label app savedsearch_name user 
| convert ctime(*_updated) 
| table _time user clientip status host shcluster_label app savedsearch_name 
    old_savedsearch_type new_savedsearch_type
    old_updated new_updated
    old_disabled new_disabled
    old_cron_schedule new_cron_schedule
    old_is_scheduled new_is_scheduled 
    old_dispatch_earliest_time new_dispatch_earliest_time
    old_dispatch_latest_time new_dispatch_latest_time
    old_action_email new_action_email
    old_action_email_to new_action_email_to
    old_action_email_to new_action_email_to
    old_schedule_priority new_schedule_priority
    old_schedule_window new_schedule_window
    old_allow_skew new_allow_skew
    old_auto_summarize new_auto_summarize
    old_realtime_schedule new_realtime_schedule
    old_savedsearch_search new_savedsearch_search",0,5ff21b77edc6575d273a0b9c
"GMC-225","users_admin_users",rest,Miscellaneous,"This check determines if there are a high number of users (>10%) with the admin role.","| rest /servicesNS/-/-/authentication/users splunk_server=* 
| top roles 
| rename count AS users 
| eval value=users, limit=0
| search roles=""admin"" 
| eval status=if(percent>10,""Large Number of Admin users - Review user Roles and Admin Role Differences in Splunk Cloud (sc_admin)"",""OK"") 
| eval severity_level=if(status=""OK"",0,1)
| eval _time=now()",0,5ff21b77edc6575d273a0b9d
"GMC-226","users_authentication_mechanism",rest,Miscellaneous,"This check determines which authentication method is currently used to authenticate users in the environent.","| rest /services/authentication/providers/services/active_authmodule splunk_server=* 
| fields active_authmodule | eval severity_level=if(active_authmodule=""Splunk"",-1,1) | eval _time=now()",1,5ff21b77edc6575d273a0b9e
"GMC-227","users_total_users",users,Miscellaneous,"Checks the distinct number of users logged into Splunk over the last 30 days.","index=_audit sourcetype=audittrail ""login attempt"" info=succeeded earliest=-30d@d 
| stats dc(user) AS distinct_users_authenticated 
| eval severity_level=0
| eval _time=now()",1,5ff21b77edc6575d273a0b9f
"GMC-467","Adding Searches to GMC 101 DB",101,SPL,"| from lookup:help_entries 
| fields app, view, panel, classification, text, app_version, disabled 
| makemv delim="","" panel 
| search NOT app IN (""SPL-*"") 
| eval panel=lower(panel) 
| append 
    [| inputlookup append=t splunk_gmc_kb_csv.csv 
    | makemv delim="","" srch_tag 
    | rename srch_num as app srch_nme as view srch_tag as panel , srch_cat as classification, srch_des as text ] 
| stats 
    values(view) as view
    values(panel) as panel
    values(classification) as classification
    values(text) as text
    values(app_version) as app_version
    values(srch_str) as srch_str
    by app 
| eval app_version=if(isnull(app_version), srch_str, app_version) 
| eval panel=mvjoin(panel,"","") 
| table app, view, panel, classification, text, app_version, disabled 
| outputlookup help_entries","| from lookup:splunk_rest_saved_searches_sh_kv_store_lookup 
| search app=""gmc_backup"" 
| streamstats count 
| eval count=count+114 
| eval UC_Counter = printf(""%03d"", count) 
| eval app = ""GMC-"" . UC_Counter 
| rename savedsearch_name As view description as text savedsearch_search as app_version 
| fields app, view, panel, classification, text, app_version, disabled 
```| outputlookup help_entries createinapp=true create_empty=true override_if_empty=false append=true ```",,5ff21b77edc6575d273a0ba0
"GMC-228","Find Future Time Stamps by index","rest,timestamp","Indexer_Cluster",,"| rest /services/data/indexes search=""totalEventCount!=0"" splunk_server_group=dmc_group_indexer
| eval coldPath.maxDataSizeMB=if('coldPath.maxDataSizeMB' = 0, null(), 'coldPath.maxDataSizeMB') 
| eval homePath.maxDataSizeMB=if('homePath.maxDataSizeMB' = 0, null(), 'homePath.maxDataSizeMB') 
| eval roof=min((coalesce('homePath.maxDataSizeMB', 4294967295) + coalesce('coldPath.maxDataSizeMB', 4294967295)), maxTotalDataSizeMB) 
| eval span=tostring(currentDBSizeMB) + "" / "" + tostring(roof) + "" MB"" 
| eval PercentFull=tostring(round(currentDBSizeMB * 100 / roof)) + ""%"" 
| eval ""Total Events""=tostring(totalEventCount,""commas"") 
| stats first(span) AS ""Capacity vs Limit"" by splunk_server title minTime maxTime ""Total Events"" PercentFull 
| rename splunk_server AS Indexer title AS Index minTime AS ""Oldest Event"" maxTime AS ""Newest Event"" 
| table Indexer Index ""Capacity vs Limit"" ""Oldest Event"" ""Newest Event"" ""Total Events"" PercentFull 
| sort - PercentFull",0,5ff21b77edc6575d273a0ba1
"GMC-229","mcatalog command example",mcatalog,Commands,,"| mcatalog 
    values(_dims) AS Dimension 
    WHERE metric_name IN (spl.mlog.searchscheduler.*, spl.mlog.search_concurrency.*, spl.mlog.realtime_search_data.*, spl.mlog.search_health_metrics.*, spl.mlog.search_pool.*) 
    AND index=_metrics 
    BY metric_name 
| rex field=metric_name ""spl.mlog.(?<group>\w+).(?<name>\w+).?(?<metric>\w+)?"" 
| table metric_name Dimension group name metric",0,5ff21b77edc6575d273a0ba2
"GMC-230","mstats command example",mstats,Commands,,"| mstats sum(_value) AS Total 
    WHERE index=_metrics 
    AND metric_name=spl.mlog.search_concurrency.search_queue_metrics.enqueue_seaches_count 
    BY group metric_name
",0,5ff21b77edc6575d273a0ba3
"GMC-231","msearch command examples",msearch,Commands,"The msearch command is used to return raw data-points in a metrics index.
It is NOT designed to work at scale since returning every metric event over a huge data set is prohibitively expensive.  Having said that, there are many use cases and workflows where seeing raw data points in the metrics index can be helpful, mostly around GDI/data onboarding/data discovery use cases.

The filter predicate can contain predicates involving dimensions or metric_name ONLY.
To constrain _time, one has to do it via API (TimePicker or specifying -[earliest/latest] as argument in CLI)
 
The index/es must be metrics indexes.  Only Quake version buckets are processed,
old buckets that are pre-Quake will be silently ignored by command.

Examples:
| mpreview index=_metrics
| mpreview index=_metrics filter=""metric_name=cpu.idle""
| mpreview index=_metrics filter=""metric_name=cpu.idle host=ronnie app=splunk""
| mpreview index=* filter=""app=slack""","| mpreview index=_metrics earliest=-1h@h latest=-1m@m filter=""metric_name=cpu.idle host=123 app=splunk""",0,5ff21b77edc6575d273a0ba4
"GMC-200","GMC Data Model Info",datamodel,"Data_Models",,"| datamodel GMC 
| spath output=calculations objects{}.calculations{} 
| stats count by calculations 
| rex field=calculations ""\""owner\"":\""(?<Dataset>.*?)\"""" 
| rex field=Dataset mode=sed ""s/Search_Activity.//g"" 
| rex field=calculations ""\""displayName\"":\""(?<Field_Display_Name>.*?)\"""" 
| rex field=calculations ""\""fieldName\"":\""(?<Field_Name>.*?)\"""" 
| rex field=calculations ""\""expression\"":\""(?<Eval_Expression>.*?)\""}"" 
| rex field=Eval_Expression ""(ISNUM|isnull|ISNULL|match)\s*\('?(data)?\.?(search_props)?\.?(?<Org_Field_Name>\w+)"" 
| rex field=Eval_Expression mode=sed ""s/\\\n/\n/g"" 
| eval Org_Field_Name=if(Dataset=""Internal_Scheduler"" AND (Field_Display_Name=""Status"" OR Field_Display_Name=""info""), ""status"", Org_Field_Name) 
| sort 0 Dataset Field_Display_Name 
| table Dataset Field_Display_Name Field_Name Org_Field_Name Eval_Expression",0,5ff21b77edc6575d273a0ba5
"GMC-233","User browser name and version information","ui,users",Usage,,"index=_internal sourcetype=splunkd_ui_access useragent=* status=200 
| rex field=useragent ""(?<Browser_and_Version>(MSIE|Trident|(?!Gecko.+)Firefox|(?!appleWebKit.+Chrome.+)Safari(?!.+Edge)|(?!appleWebKit.+)Chrome(?!.+Edge)|(?!appleWebKit.+Chrome.+Safari.+)Edge|appleWebKit(?!.+Chrome|.+Safari)|Gecko(?!.+Firefox))(?: |\/)([\d\.apre]+)|Splunk.*?\s)"" 
| rex field=useragent ""(Version/|iPhone\sOS\s)(?<Safari_Version>.*?)\s"" 
| rex field=Browser_and_Version ""(?<Browser_Name>.*?)/"" 
| rex field=Browser_and_Version ""/(?<Browser_Version>.*?)$"" 
| rex field=useragent ""(?<Architecture>(Win64|x86_64))"" 
| rex field=useragent ""(?<OS_Name>(Linux|Macintosh|Windows\s*\w+|iPhone|iPad))"" 
| rex field=useragent ""(Linux\s|Macintosh;\s|i\w+;\s|Windows\sNT\s)(?<OS_Version>.*?)[;)]"" 
| eval Browser_Version = if(isnotnull(Safari_Version), Safari_Version, Browser_Version) 
| fillnull value=""unknown"" 
| fields clientip OS_Name OS_Version Browser_Name Browser_Version Architecture 
| lookup cim_http_status_lookup status OUTPUT status_action status_description status_type 
| stats values(*) as * count by clientip Browser_Name Browser_Version OS_Name OS_Version Architecture 
| table clientip Browser_Name Browser_Version OS_Name OS_Version Architecture Architecture count",0,5ff21b77edc6575d273a0ba6
"GMC-232B","Health info Detailed",rest,Health,,"| rest /servicesNS/-/-/admin/health-report/splunkd/details splunk_server_group=dmc_group_indexer 
| fields title splunk_server health features.* 
| rename features.* As *",0,5ff21b77edc6575d273a0ba7
"GMC-232A","Health info Basic",rest,Health,,"| rest /servicesNS/-/-/admin/health-report splunk_server_group=dmc_group_indexer 
| fields title splunk_server health",0,5ff21b77edc6575d273a0ba8
"GMC-224","Concurrency Limits",rest,"Search_Head_Cluster",,"| rest /servicesNS/-/-/admin/server-status-limits-concurrency splunk_server_group=dmc_group_indexer
| table splunk_server title max_*",0,5ff21b77edc6575d273a0ba9
"GMC-223","Report on users and their group memberships so we can make decisions how to classify the groups",users,Identities,"| tstats SUMMARIESONLY=TRUE ALLOW_OLD_SUMMARIES=TRUE 
    VALUES(Authentication.app) AS app
    count 
    FROM DATAMODEL=Authentication 
    WHERE NODENAME=Authentication 
    AND Authentication.app IN (win:batch, win:service)
    AND sourcetype = ""XmlWinEventLog""
    BY  Authentication.user 
| `drop_dm_object_name(Authentication)`","index=appmsadmon sourcetype=ActiveDirectory objectCategory=""CN=Person,CN=Schema,CN=Configuration*"" 
| makemv delim=""|"" objectClass 
| eval user_Groups = memberOf 
| makemv delim=""|"" user_Groups 
| fields sAMAccountName distinguishedName displayName userPrincipalName memberOf DC description lastLogon whenCreated whenChanged user_Groups 
| stats values(*) as * by sAMAccountName 
| table sAMAccountName displayName userPrincipalName DC user_Groups lastLogon whenCreated whenChanged",0,5ff21b77edc6575d273a0baa
"GMC-222","Extract Search SPL from Audit & Internal & Format it","rest,searches",Search,,"index=_audit sourcetype=audittrail action=search info IN (completed) search=* 
| eval Raw=_raw 
| rex mode=sed field=Raw ""s/[\n\r]//g"" 
| rex mode=sed field=Raw ""s/\s{2,}/ /g"" 
| rex field=Raw ""search\=\'(?<Search_Job>.*?)',\s"" 
| rex mode=sed field=Search_Job ""s/^search\s+//g"" 
| rex mode=sed field=Search_Job ""s/REST/rest/g"" 
| rex mode=sed field=Search_Job ""s/^rest/| rest/g"" 
| rex mode=sed field=Search_Job ""s/^\|rest/| rest/g"" 
| rex mode=sed field=Search_Job ""s/^\|inputlookup /| inputlookup /g"" 
| eval Search_Job=trim(Search_Job) 
| stats count by Search_Job 
| append 
    [ search index=_internal sourcetype=splunkd component=DispatchManager id=* search=* 
    | eval Raw=_raw 
    | rex mode=sed field=Raw ""s/[\n\r]//g"" 
    | rex mode=sed field=Raw ""s/\s{2,}/ /g"" 
    | rex mode=sed field=Raw ""s/\\\n//g"" 
    | rex field=Raw ""search=\""search\s+(?<Search_Job>.*?)$"" 
    | rex mode=sed field=Search_Job ""s/\"",\sreason=.*?$//g"" 
    | eval Search_Job=trim(Search_Job) 
    | stats count by Search_Job ] 
| rex mode=sed field=Search_Job ""s/\|/\n|/g"" 
| eval Search_Job=trim(Search_Job) 
| rex mode=sed field=Search_Job ""s/^rest/| rest/g"" 
| stats count by Search_Job 
| fields - count",0,5ff21b77edc6575d273a0bab
